281.74097664543524 0.5957446808510625
283.2271762208068 1.042553191489361
283.2271762208068 1.7127659574468055
283.2271762208068 2.531914893617021
287.68577494692147 3.1276595744680904
290.6581740976646 3.8723404255319167
293.6305732484077 4.468085106382979
296.60297239915076 5.063829787234049
301.0615711252654 5.510638297872347
302.54777070063693 6.180851063829792
308.49256900212316 6.776595744680851
314.4373673036094 7.37234042553192
320.38216560509557 8.042553191489365
324.8407643312102 8.787234042553195
330.78556263269644 9.38297872340426
333.75796178343955 9.978723404255323
338.2165605095542 10.574468085106389
344.1613588110404 11.09574468085107
353.07855626326966 11.61702127659575
366.4543524416136 11.914893617021285
375.37154989384294 12.361702127659576
382.80254777070064 13.031914893617028
387.2611464968153 13.62765957446809
393.2059447983015 14.297872340425538
402.1231422505308 14.968085106382983
406.58174097664545 15.489361702127663
412.5265392781317 16.08510638297873
419.95753715498944 16.531914893617024
425.9023354564756 16.978723404255323
431.84713375796184 17.500000000000004
442.25053078556266 17.946808510638302
454.1401273885351 18.244680851063833
466.02972399150747 18.3936170212766
479.40552016985146 18.244680851063833
497.23991507431003 18.09574468085107
510.615711252654 17.946808510638302
525.4777070063694 17.64893617021277
535.8811040339704 17.12765957446809
544.7983014861998 16.68085106382979
555.2016985138005 16.15957446808511
564.1188959660299 15.563829787234049
576.0084925690021 15.042553191489368
583.43949044586 14.59574468085107
593.8428874734609 14.000000000000004
602.7600849256901 13.478723404255323
613.163481953291 12.957446808510642
623.5668789808919 12.510638297872347
635.4564755838642 11.989361702127667
645.8598726114651 11.3936170212766
657.7494692144376 10.723404255319153
669.6390658174098 10.12765957446809
680.0424628450107 9.606382978723406
693.4182590233545 8.936170212765962
705.3078556263272 8.3404255319149
717.1974522292994 7.74468085106383
729.0870488322719 7.0744680851063855
742.4628450106159 6.478723404255323
757.3248407643314 5.957446808510646
767.7282377919321 5.4361702127659655
779.6178343949045 4.989361702127667
794.4798301486201 4.319148936170215
809.3418259023356 3.8723404255319167
827.1762208067942 3.351063829787236
842.0382165605097 2.9787234042553195
855.4140127388537 2.531914893617021
871.7622080679407 2.234042553191493
886.6242038216562 1.9361702127659584
895.5414012738854 1.7872340425531945
