319,4154488517745; 2,5026068821689265
327,7661795407098; 6,412930135557872
335,2818371607516; 11,00104275286757
341,96242171189976; 15,537017726798744
348,64300626304794; 20,072992700729927
359,4989561586639; 24,556830031282583
373,69519832985384; 29,040667361835244
390,39665970772444; 33,47236704900938
418,78914405010437; 37,747653806047964
442,17118997912314; 39,52033368091762
458,87265135699374; 40,14598540145985
475,57411273486434; 39,88529718456725
495,615866388309; 38,94681960375391
506,4718162839248; 38,16475495307612
521,5031315240083; 36,600625651720534
539,0396659707724; 34,358706986444204
562,4217118997913; 31,282586027111574
581,6283924843424; 28,675703858185607
601,670146137787; 26,225234619395202
620,0417536534446; 24,24400417101147
631,7327766179541; 22,158498435870698
650,1043841336117; 20,072992700729927
670,1461377870563; 17,935349322210634
688,5177453027139; 16,058394160583937
710,2296450939456; 14,3378519290928
733,6116910229645; 12,408759124087588
759,4989561586638; 10,68821689259645
794,5720250521921; 8,44629822732012
824,634655532359; 6,882168925964542
855,5323590814195; 5,370177267987486
895,615866388309; 3,649635036496349
